Month,SiteID,SiteName,Region,VehicleID,VehicleType,Miles,FuelLitres,FuelCost,MaintenanceCost,LeaseCost,TotalFleetCost
2025-08-01,S014,Southampton Care & Education Centre,South,VH0083,Minibus,967,113.8,168.42,233.07,320,721.49
2025-08-01,S014,Southampton Care & Education Centre,South,VH0110,Car,893,85.0,125.8,126.96,380,632.76
2025-08-01,S014,Southampton Care & Education Centre,South,VH0098,MPV,1404,133.7,197.88,0.0,450,647.88
2025-08-01,S015,Brighton Care & Education Centre,South,VH0121,Van,1369,161.1,238.43,177.04,320,735.47
2025-08-01,S015,Brighton Care & Education Centre,South,VH0012,Car,748,71.2,105.38,63.98,320,489.36
2025-08-01,S015,Brighton Care & Education Centre,South,VH0100,Minibus,1469,172.8,255.74,174.36,450,880.1
2025-08-01,S015,Brighton Care & Education Centre,South,VH0125,Minibus,761,89.5,132.46,340.99,520,993.45
2025-08-01,S015,Brighton Care & Education Centre,South,VH0064,Minibus,1134,133.4,197.43,174.97,320,692.4
2025-08-01,S015,Brighton Care & Education Centre,South,VH0072,Van,1104,129.9,192.25,67.94,380,640.19
2025-08-01,S016,Cardiff Care & Education Centre,Wales,VH0084,MPV,1325,126.2,186.78,234.91,450,871.69
2025-08-01,S016,Cardiff Care & Education Centre,Wales,VH0106,MPV,1183,112.7,166.8,178.93,320,665.73
2025-08-01,S016,Cardiff Care & Education Centre,Wales,VH0039,Van,1490,175.3,259.44,149.97,380,789.41
2025-08-01,S017,Swansea Care & Education Centre,Wales,VH0140,MPV,754,71.8,106.26,185.96,320,612.22
2025-08-01,S017,Swansea Care & Education Centre,Wales,VH0067,Minibus,1571,184.8,273.5,168.82,450,892.3199999999999
2025-08-01,S017,Swansea Care & Education Centre,Wales,VH0136,Van,959,112.8,166.94,183.32,380,730.26
2025-08-01,S017,Swansea Care & Education Centre,Wales,VH0075,MPV,1036,98.7,146.08,71.42,450,667.5
2025-08-01,S017,Swansea Care & Education Centre,Wales,VH0006,Van,1330,156.5,231.62,335.6,380,947.22
2025-08-01,S018,Newport Care & Education Centre,Wales,VH0093,MPV,1099,104.7,154.96,77.67,320,552.63
2025-08-01,S018,Newport Care & Education Centre,Wales,VH0086,Van,662,77.9,115.29,170.64,520,805.9300000000001
2025-08-01,S018,Newport Care & Education Centre,Wales,VH0051,Van,1325,155.9,230.73,188.01,520,938.74
2025-08-01,S018,Newport Care & Education Centre,Wales,VH0067,Car,1049,99.9,147.85,102.86,320,570.71
2025-08-01,S018,Newport Care & Education Centre,Wales,VH0066,Minibus,776,91.3,135.12,316.78,320,771.9
2025-08-01,S018,Newport Care & Education Centre,Wales,VH0006,Van,1278,150.4,222.59,26.34,320,568.9300000000001
2025-08-01,S019,Wrexham Care & Education Centre,Wales,VH0084,Car,1447,137.8,203.94,195.93,320,719.87
2025-08-01,S019,Wrexham Care & Education Centre,Wales,VH0138,MPV,1399,133.2,197.14,42.63,320,559.77
2025-08-01,S019,Wrexham Care & Education Centre,Wales,VH0126,Van,708,83.3,123.28,138.08,380,641.36
2025-08-01,S019,Wrexham Care & Education Centre,Wales,VH0073,Car,1175,111.9,165.61,293.71,520,979.3199999999999
2025-08-01,S019,Wrexham Care & Education Centre,Wales,VH0086,Minibus,1226,144.2,213.42,230.59,520,964.01
2025-08-01,S019,Wrexham Care & Education Centre,Wales,VH0018,Van,793,93.3,138.08,248.4,380,766.48
2025-08-01,S019,Wrexham Care & Education Centre,Wales,VH0020,Minibus,808,95.1,140.75,380.28,320,841.03
2025-08-01,S020,Bangor Care & Education Centre,Wales,VH0087,Car,978,93.1,137.79,277.25,520,935.04
2025-08-01,S020,Bangor Care & Education Centre,Wales,VH0117,Minibus,1219,143.4,212.23,239.04,320,771.27
2025-08-01,S020,Bangor Care & Education Centre,Wales,VH0136,Van,920,108.2,160.14,122.73,320,602.87
2025-08-01,S020,Bangor Care & Education Centre,Wales,VH0111,Car,1157,110.2,163.1,156.17,380,699.27
2025-09-01,S001,Preston Care & Education Centre,North,VH0110,Van,901,106.0,156.88,136.75,380,673.63
2025-09-01,S001,Preston Care & Education Centre,North,VH0039,Minibus,1069,125.8,186.18,79.7,380,645.88
2025-09-01,S001,Preston Care & Education Centre,North,VH0067,MPV,1164,110.9,164.13,71.62,380,615.75
2025-09-01,S001,Preston Care & Education Centre,North,VH0058,MPV,761,72.5,107.3,15.01,450,572.31
2025-09-01,S001,Preston Care & Education Centre,North,VH0084,MPV,601,57.2,84.66,41.56,320,446.22
2025-09-01,S002,Manchester Care & Education Centre,North,VH0137,Minibus,872,102.6,151.85,406.26,320,878.11
2025-09-01,S002,Manchester Care & Education Centre,North,VH0011,Minibus,918,108.0,159.84,264.22,450,874.0600000000001
2025-09-01,S002,Manchester Care & Education Centre,North,VH0033,MPV,1150,109.5,162.06,160.49,380,702.55
2025-09-01,S003,Leeds Care & Education Centre,North,VH0078,MPV,1030,98.1,145.19,54.38,380,579.5699999999999
2025-09-01,S003,Leeds Care & Education Centre,North,VH0042,Minibus,1412,166.1,245.83,394.58,320,960.41
2025-09-01,S003,Leeds Care & Education Centre,North,VH0109,MPV,629,59.9,88.65,68.08,520,676.73
2025-09-01,S003,Leeds Care & Education Centre,North,VH0070,Car,980,93.3,138.08,72.84,520,730.9200000000001
2025-09-01,S004,Newcastle Care & Education Centre,North,VH0114,Car,1176,112.0,165.76,91.74,520,777.5
2025-09-01,S004,Newcastle Care & Education Centre,North,VH0054,Van,1591,187.2,277.06,245.24,520,1042.3
2025-09-01,S004,Newcastle Care & Education Centre,North,VH0098,MPV,1103,105.0,155.4,232.16,380,767.56
2025-09-01,S005,Sheffield Care & Education Centre,North,VH0032,MPV,1326,126.3,186.92,104.88,320,611.8
2025-09-01,S005,Sheffield Care & Education Centre,North,VH0024,Van,845,99.4,147.11,156.25,450,753.36
2025-09-01,S005,Sheffield Care & Education Centre,North,VH0045,Minibus,1265,148.8,220.22,261.12,520,1001.34
2025-09-01,S005,Sheffield Care & Education Centre,North,VH0130,MPV,655,62.4,92.35,85.77,380,558.12
2025-09-01,S005,Sheffield Care & Education Centre,North,VH0133,Car,1031,98.2,145.34,143.95,450,739.29
2025-09-01,S005,Sheffield Care & Education Centre,North,VH0042,Van,1543,181.5,268.62,39.12,450,757.74
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,VH0029,Car,1176,112.0,165.76,269.13,450,884.89
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,VH0117,Minibus,1617,190.2,281.5,217.65,450,949.15
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,VH0005,Car,1172,111.6,165.17,195.58,520,880.75
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,VH0002,Minibus,1098,129.2,191.22,242.09,380,813.31
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,VH0098,Car,1158,110.3,163.24,0.0,520,683.24
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,VH0108,Van,1220,143.5,212.38,160.09,320,692.47
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,VH0103,Minibus,994,116.9,173.01,413.75,450,1036.76
2025-09-01,S007,Nottingham Care & Education Centre,Midlands,VH0037,Car,881,83.9,124.17,117.75,380,621.9200000000001
2025-09-01,S007,Nottingham Care & Education Centre,Midlands,VH0064,MPV,1547,147.3,218.0,83.44,380,681.44
2025-09-01,S007,Nottingham Care & Education Centre,Midlands,VH0046,Van,912,107.3,158.8,138.24,320,617.04
2025-09-01,S008,Leicester Care & Education Centre,Midlands,VH0054,Van,1260,148.2,219.34,166.62,380,765.96
2025-09-01,S008,Leicester Care & Education Centre,Midlands,VH0076,Van,726,85.4,126.39,107.43,380,613.8199999999999
2025-09-01,S008,Leicester Care & Education Centre,Midlands,VH0096,MPV,898,85.5,126.54,143.82,380,650.36
2025-09-01,S009,Derby Care & Education Centre,Midlands,VH0094,Van,1156,136.0,201.28,183.46,380,764.74
2025-09-01,S009,Derby Care & Education Centre,Midlands,VH0029,Minibus,605,71.2,105.38,335.12,520,960.5
2025-09-01,S009,Derby Care & Education Centre,Midlands,VH0042,Minibus,1113,130.9,193.73,360.76,450,1004.49
2025-09-01,S009,Derby Care & Education Centre,Midlands,VH0008,Minibus,1161,136.6,202.17,338.11,320,860.28
2025-09-01,S010,Coventry Care & Education Centre,Midlands,VH0085,Car,1166,111.0,164.28,257.7,380,801.98
2025-09-01,S010,Coventry Care & Education Centre,Midlands,VH0008,Van,1180,138.8,205.42,142.17,320,667.5899999999999
2025-09-01,S010,Coventry Care & Education Centre,Midlands,VH0121,Van,1618,190.4,281.79,221.12,380,882.9100000000001
2025-09-01,S011,London Care & Education Centre,South,VH0026,Car,1193,113.6,168.13,47.9,520,736.03
2025-09-01,S011,London Care & Education Centre,South,VH0004,Car,727,69.2,102.42,173.42,320,595.8399999999999
2025-09-01,S011,London Care & Education Centre,South,VH0090,Van,1086,127.8,189.14,100.87,520,810.01
2025-09-01,S011,London Care & Education Centre,South,VH0058,Van,1085,127.6,188.85,277.09,520,985.9399999999999
2025-09-01,S012,Bristol Care & Education Centre,South,VH0001,Minibus,1223,143.9,212.97,158.72,380,751.69
2025-09-01,S012,Bristol Care & Education Centre,South,VH0080,Minibus,1022,120.2,177.9,185.6,450,813.5
2025-09-01,S012,Bristol Care & Education Centre,South,VH0122,Car,953,90.8,134.38,116.91,520,771.29
2025-09-01,S012,Bristol Care & Education Centre,South,VH0121,Van,930,109.4,161.91,49.59,380,591.5
2025-09-01,S013,Reading Care & Education Centre,South,VH0057,MPV,1018,97.0,143.56,105.15,320,568.71
2025-09-01,S013,Reading Care & Education Centre,South,VH0132,Car,317,30.2,44.7,314.24,520,878.94
2025-09-01,S013,Reading Care & Education Centre,South,VH0034,Minibus,1322,155.5,230.14,219.9,320,770.04
2025-09-01,S013,Reading Care & Education Centre,South,VH0037,MPV,1054,100.4,148.59,56.27,380,584.86
2025-09-01,S014,Southampton Care & Education Centre,South,VH0048,Minibus,1473,173.3,256.48,401.78,380,1038.26
2025-09-01,S014,Southampton Care & Education Centre,South,VH0078,Minibus,1089,128.1,189.59,331.88,520,1041.47
2025-09-01,S014,Southampton Care & Education Centre,South,VH0085,Minibus,1093,128.6,190.33,143.06,380,713.39
2025-09-01,S014,Southampton Care & Education Centre,South,VH0119,Car,947,90.2,133.5,160.55,520,814.05
2025-09-01,S014,Southampton Care & Education Centre,South,VH0134,Car,936,89.1,131.87,132.51,380,644.38
2025-09-01,S015,Brighton Care & Education Centre,South,VH0004,MPV,1027,97.8,144.74,143.53,520,808.27
2025-09-01,S015,Brighton Care & Education Centre,South,VH0037,Minibus,1063,125.1,185.15,165.15,320,670.3
2025-09-01,S015,Brighton Care & Education Centre,South,VH0009,Van,870,102.4,151.55,47.23,520,718.78
2025-09-01,S015,Brighton Care & Education Centre,South,VH0061,Minibus,1294,152.2,225.26,81.55,380,686.81
2025-09-01,S016,Cardiff Care & Education Centre,Wales,VH0104,Car,1338,127.4,188.55,260.91,450,899.46
2025-09-01,S016,Cardiff Care & Education Centre,Wales,VH0116,Minibus,974,114.6,169.61,41.75,450,661.36
2025-09-01,S016,Cardiff Care & Education Centre,Wales,VH0055,MPV,959,91.3,135.12,144.87,450,729.99
2025-09-01,S016,Cardiff Care & Education Centre,Wales,VH0117,Minibus,797,93.8,138.82,208.78,520,867.6
2025-09-01,S016,Cardiff Care & Education Centre,Wales,VH0068,Van,1432,168.5,249.38,203.19,320,772.5699999999999
2025-09-01,S016,Cardiff Care & Education Centre,Wales,VH0140,Minibus,818,96.2,142.38,122.19,450,714.5699999999999
2025-09-01,S016,Cardiff Care & Education Centre,Wales,VH0113,Car,968,92.2,136.46,132.92,450,719.38
2025-09-01,S017,Swansea Care & Education Centre,Wales,VH0007,Car,1174,111.8,165.46,107.17,320,592.63
2025-09-01,S017,Swansea Care & Education Centre,Wales,VH0140,Minibus,1177,138.5,204.98,404.81,380,989.79
2025-09-01,S017,Swansea Care & Education Centre,Wales,VH0033,Minibus,1253,147.4,218.15,246.15,450,914.3
2025-09-01,S017,Swansea Care & Education Centre,Wales,VH0025,Van,1004,118.1,174.79,121.47,520,816.26
2025-09-01,S017,Swansea Care & Education Centre,Wales,VH0059,Car,1345,128.1,189.59,99.81,380,669.4
2025-09-01,S017,Swansea Care & Education Centre,Wales,VH0118,Van,1061,124.8,184.7,154.1,380,718.8
2025-09-01,S018,Newport Care & Education Centre,Wales,VH0057,MPV,924,88.0,130.24,40.2,320,490.44
2025-09-01,S018,Newport Care & Education Centre,Wales,VH0005,Minibus,1130,132.9,196.69,245.12,380,821.81
2025-09-01,S018,Newport Care & Education Centre,Wales,VH0051,MPV,1175,111.9,165.61,107.31,450,722.9200000000001
2025-09-01,S018,Newport Care & Education Centre,Wales,VH0091,MPV,1355,129.0,190.92,79.86,320,590.78
2025-09-01,S019,Wrexham Care & Education Centre,Wales,VH0058,MPV,1478,140.8,208.38,10.19,450,668.5699999999999
2025-09-01,S019,Wrexham Care & Education Centre,Wales,VH0039,Car,1158,110.3,163.24,188.03,520,871.27
2025-09-01,S019,Wrexham Care & Education Centre,Wales,VH0139,Minibus,851,100.1,148.15,283.95,520,952.1
2025-09-01,S019,Wrexham Care & Education Centre,Wales,VH0109,Van,1369,161.1,238.43,0.0,520,758.4300000000001
2025-09-01,S020,Bangor Care & Education Centre,Wales,VH0083,Minibus,1175,138.2,204.54,50.54,380,635.0799999999999
2025-09-01,S020,Bangor Care & Education Centre,Wales,VH0035,Car,808,77.0,113.96,280.33,320,714.29
2025-09-01,S020,Bangor Care & Education Centre,Wales,VH0077,Van,904,106.4,157.47,56.09,380,593.56
2025-09-01,S020,Bangor Care & Education Centre,Wales,VH0001,MPV,1000,95.2,140.9,315.43,520,976.33
2025-09-01,S020,Bangor Care & Education Centre,Wales,VH0020,MPV,592,56.4,83.47,65.9,380,529.37
2025-09-01,S020,Bangor Care & Education Centre,Wales,VH0065,Van,1424,167.5,247.9,298.62,380,926.52
2025-10-01,S001,Preston Care & Education Centre,North,VH0101,Minibus,1024,120.5,178.34,150.88,380,709.22
2025-10-01,S001,Preston Care & Education Centre,North,VH0050,Van,1573,185.1,273.95,277.56,320,871.51
2025-10-01,S001,Preston Care & Education Centre,North,VH0064,MPV,1219,116.1,171.83,85.01,380,636.84
2025-10-01,S001,Preston Care & Education Centre,North,VH0090,Van,1037,122.0,180.56,137.17,380,697.73
2025-10-01,S001,Preston Care & Education Centre,North,VH0019,Minibus,1132,133.2,197.14,366.08,450,1013.22
2025-10-01,S001,Preston Care & Education Centre,North,VH0058,Car,1269,120.9,178.93,63.81,320,562.74
2025-10-01,S002,Manchester Care & Education Centre,North,VH0080,Car,1394,132.8,196.54,175.05,520,891.59
2025-10-01,S002,Manchester Care & Education Centre,North,VH0135,MPV,1221,116.3,172.12,267.32,320,759.44
2025-10-01,S002,Manchester Care & Education Centre,North,VH0027,Minibus,772,90.8,134.38,247.13,450,831.51
2025-10-01,S002,Manchester Care & Education Centre,North,VH0121,Car,917,87.3,129.2,24.57,520,673.77
2025-10-01,S002,Manchester Care & Education Centre,North,VH0060,Minibus,1136,133.6,197.73,450.92,320,968.65
2025-10-01,S002,Manchester Care & Education Centre,North,VH0113,Van,589,69.3,102.56,147.42,520,769.98
2025-10-01,S002,Manchester Care & Education Centre,North,VH0077,MPV,1210,115.2,170.5,159.85,520,850.35
2025-10-01,S003,Leeds Care & Education Centre,North,VH0058,MPV,1021,97.2,143.86,46.06,520,709.9200000000001
2025-10-01,S003,Leeds Care & Education Centre,North,VH0134,Van,1108,130.4,192.99,89.46,520,802.45
2025-10-01,S003,Leeds Care & Education Centre,North,VH0027,Car,502,47.8,70.74,245.57,320,636.31
2025-10-01,S003,Leeds Care & Education Centre,North,VH0023,Minibus,1289,151.6,224.37,254.13,450,928.5
2025-10-01,S003,Leeds Care & Education Centre,North,VH0093,Minibus,1107,130.2,192.7,335.95,450,978.65
2025-10-01,S004,Newcastle Care & Education Centre,North,VH0065,MPV,1106,105.3,155.84,222.32,520,898.16
2025-10-01,S004,Newcastle Care & Education Centre,North,VH0092,MPV,975,92.9,137.49,254.96,520,912.45
2025-10-01,S004,Newcastle Care & Education Centre,North,VH0022,Minibus,1130,132.9,196.69,265.52,320,782.21
2025-10-01,S004,Newcastle Care & Education Centre,North,VH0004,Van,732,86.1,127.43,172.96,520,820.39
2025-10-01,S004,Newcastle Care & Education Centre,North,VH0026,Van,842,99.1,146.67,98.94,320,565.61
2025-10-01,S004,Newcastle Care & Education Centre,North,VH0125,Car,846,80.6,119.29,64.7,320,503.99
2025-10-01,S005,Sheffield Care & Education Centre,North,VH0025,Minibus,1581,186.0,275.28,356.51,520,1151.79
2025-10-01,S005,Sheffield Care & Education Centre,North,VH0031,Van,1530,180.0,266.4,52.17,320,638.5699999999999
2025-10-01,S005,Sheffield Care & Education Centre,North,VH0062,Van,1067,125.5,185.74,46.52,520,752.26
2025-10-01,S005,Sheffield Care & Education Centre,North,VH0093,Car,876,83.4,123.43,76.55,380,579.98
2025-10-01,S005,Sheffield Care & Education Centre,North,VH0108,MPV,1359,129.4,191.51,118.3,320,629.81
2025-10-01,S005,Sheffield Care & Education Centre,North,VH0101,Minibus,1317,154.9,229.25,298.33,320,847.5799999999999
2025-10-01,S005,Sheffield Care & Education Centre,North,VH0011,Minibus,1625,191.2,282.98,131.64,520,934.62
2025-10-01,S006,Birmingham Care & Education Centre,Midlands,VH0117,Minibus,1364,160.5,237.54,341.72,450,1029.26
2025-10-01,S006,Birmingham Care & Education Centre,Midlands,VH0065,MPV,806,76.8,113.66,230.57,450,794.23
2025-10-01,S006,Birmingham Care & Education Centre,Midlands,VH0092,Van,1134,133.4,197.43,131.8,320,649.23
2025-10-01,S007,Nottingham Care & Education Centre,Midlands,VH0118,Van,844,99.3,146.96,92.47,450,689.4300000000001
2025-10-01,S007,Nottingham Care & Education Centre,Midlands,VH0068,MPV,1562,148.8,220.22,150.05,520,890.27
2025-10-01,S007,Nottingham Care & Education Centre,Midlands,VH0042,Car,1245,118.6,175.53,86.73,450,712.26
2025-10-01,S007,Nottingham Care & Education Centre,Midlands,VH0054,Minibus,855,100.6,148.89,336.56,380,865.45
2025-10-01,S007,Nottingham Care & Education Centre,Midlands,VH0083,Minibus,712,83.8,124.02,216.78,450,790.8
2025-10-01,S008,Leicester Care & Education Centre,Midlands,VH0024,Van,1058,124.5,184.26,158.91,380,723.17
2025-10-01,S008,Leicester Care & Education Centre,Midlands,VH0104,Van,1005,118.2,174.94,181.67,380,736.61
2025-10-01,S008,Leicester Care & Education Centre,Midlands,VH0081,Minibus,1223,143.9,212.97,308.77,520,1041.74
2025-10-01,S009,Derby Care & Education Centre,Midlands,VH0087,Minibus,803,94.5,139.86,227.27,320,687.13
2025-10-01,S009,Derby Care & Education Centre,Midlands,VH0113,Car,1348,128.4,190.03,221.57,380,791.6
2025-10-01,S009,Derby Care & Education Centre,Midlands,VH0093,Minibus,706,83.1,122.99,278.12,450,851.11
2025-10-01,S009,Derby Care & Education Centre,Midlands,VH0041,MPV,555,52.9,78.29,153.75,520,752.04
2025-10-01,S009,Derby Care & Education Centre,Midlands,VH0044,Car,1524,145.1,214.75,74.17,380,668.9200000000001
2025-10-01,S010,Coventry Care & Education Centre,Midlands,VH0024,MPV,841,80.1,118.55,211.12,450,779.6700000000001
2025-10-01,S010,Coventry Care & Education Centre,Midlands,VH0104,Minibus,664,78.1,115.59,199.38,520,834.97
2025-10-01,S010,Coventry Care & Education Centre,Midlands,VH0068,MPV,1199,114.2,169.02,99.26,520,788.28
2025-10-01,S011,London Care & Education Centre,South,VH0076,MPV,991,94.4,139.71,209.53,520,869.24
2025-10-01,S011,London Care & Education Centre,South,VH0022,Car,1155,110.0,162.8,171.35,380,714.15
2025-10-01,S011,London Care & Education Centre,South,VH0083,MPV,965,91.9,136.01,179.6,450,765.61
2025-10-01,S012,Bristol Care & Education Centre,South,VH0127,MPV,1019,97.0,143.56,186.62,380,710.1800000000001
2025-10-01,S012,Bristol Care & Education Centre,South,VH0058,Van,925,108.8,161.02,135.39,380,676.41
2025-10-01,S012,Bristol Care & Education Centre,South,VH0057,MPV,802,76.4,113.07,147.2,320,580.27
2025-10-01,S013,Reading Care & Education Centre,South,VH0063,MPV,847,80.7,119.44,60.88,520,700.3199999999999
2025-10-01,S013,Reading Care & Education Centre,South,VH0006,MPV,1114,106.1,157.03,167.02,520,844.05
2025-10-01,S013,Reading Care & Education Centre,South,VH0124,Van,1245,146.5,216.82,115.51,450,782.3299999999999
2025-10-01,S013,Reading Care & Education Centre,South,VH0113,Minibus,1152,135.5,200.54,294.06,450,944.6
2025-10-01,S013,Reading Care & Education Centre,South,VH0107,Van,1161,136.6,202.17,83.95,450,736.12
2025-10-01,S014,Southampton Care & Education Centre,South,VH0061,MPV,1087,103.5,153.18,179.13,450,782.31
2025-10-01,S014,Southampton Care & Education Centre,South,VH0082,MPV,1051,100.1,148.15,0.0,380,528.15
2025-10-01,S014,Southampton Care & Education Centre,South,VH0139,Car,1090,103.8,153.62,327.0,520,1000.62
2025-10-01,S014,Southampton Care & Education Centre,South,VH0092,Minibus,959,112.8,166.94,191.75,320,678.69
2025-10-01,S014,Southampton Care & Education Centre,South,VH0020,MPV,1143,108.9,161.17,174.99,450,786.16
2025-10-01,S015,Brighton Care & Education Centre,South,VH0058,Van,1348,158.6,234.73,49.37,320,604.0999999999999
2025-10-01,S015,Brighton Care & Education Centre,South,VH0120,MPV,1232,117.3,173.6,197.23,320,690.8299999999999
2025-10-01,S015,Brighton Care & Education Centre,South,VH0069,Van,1014,119.3,176.56,177.09,320,673.65
2025-10-01,S015,Brighton Care & Education Centre,South,VH0014,Minibus,1307,153.8,227.62,319.79,520,1067.41
2025-10-01,S015,Brighton Care & Education Centre,South,VH0118,MPV,764,72.8,107.74,215.61,320,643.35
2025-10-01,S015,Brighton Care & Education Centre,South,VH0113,Minibus,1033,121.5,179.82,255.83,320,755.65
2025-10-01,S015,Brighton Care & Education Centre,South,VH0128,Minibus,1068,125.6,185.89,237.98,450,873.87
2025-10-01,S016,Cardiff Care & Education Centre,Wales,VH0126,Van,1347,158.5,234.58,143.3,380,757.88
2025-10-01,S016,Cardiff Care & Education Centre,Wales,VH0111,Van,770,90.6,134.09,118.52,450,702.61
2025-10-01,S016,Cardiff Care & Education Centre,Wales,VH0035,Minibus,1094,128.7,190.48,348.34,450,988.8199999999999
2025-10-01,S017,Swansea Care & Education Centre,Wales,VH0131,Minibus,1200,141.2,208.98,181.96,320,710.94
2025-10-01,S017,Swansea Care & Education Centre,Wales,VH0105,Car,1671,159.1,235.47,171.18,450,856.65
2025-10-01,S017,Swansea Care & Education Centre,Wales,VH0037,Car,1368,130.3,192.84,137.86,320,650.7
2025-10-01,S017,Swansea Care & Education Centre,Wales,VH0139,Car,1183,112.7,166.8,217.16,520,903.96
2025-10-01,S018,Newport Care & Education Centre,Wales,VH0050,Car,1354,129.0,190.92,234.59,520,945.51
2025-10-01,S018,Newport Care & Education Centre,Wales,VH0064,Car,1268,120.8,178.78,124.79,450,753.5699999999999
2025-10-01,S018,Newport Care & Education Centre,Wales,VH0046,Car,907,86.4,127.87,176.61,320,624.48
2025-10-01,S018,Newport Care & Education Centre,Wales,VH0047,Van,1283,150.9,223.33,132.18,520,875.51
2025-10-01,S019,Wrexham Care & Education Centre,Wales,VH0098,Minibus,1316,154.8,229.1,366.21,450,1045.31
2025-10-01,S019,Wrexham Care & Education Centre,Wales,VH0122,MPV,820,78.1,115.59,83.05,520,718.64
2025-10-01,S019,Wrexham Care & Education Centre,Wales,VH0036,Minibus,1014,119.3,176.56,274.61,520,971.1700000000001
2025-10-01,S019,Wrexham Care & Education Centre,Wales,VH0088,Car,918,87.4,129.35,258.18,380,767.53
2025-10-01,S019,Wrexham Care & Education Centre,Wales,VH0047,Minibus,1156,136.0,201.28,253.16,520,974.44
2025-10-01,S019,Wrexham Care & Education Centre,Wales,VH0025,MPV,691,65.8,97.38,44.73,380,522.11
2025-10-01,S020,Bangor Care & Education Centre,Wales,VH0021,Minibus,1120,131.8,195.06,79.39,320,594.45
2025-10-01,S020,Bangor Care & Education Centre,Wales,VH0087,Car,1303,124.1,183.67,137.35,320,641.02
2025-10-01,S020,Bangor Care & Education Centre,Wales,VH0116,Minibus,1860,218.8,323.82,434.63,320,1078.45
2025-10-01,S020,Bangor Care & Education Centre,Wales,VH0025,MPV,1004,95.6,141.49,141.49,320,602.98
2025-10-01,S020,Bangor Care & Education Centre,Wales,VH0135,Car,1298,123.6,182.93,286.25,320,789.1800000000001
2025-11-01,S001,Preston Care & Education Centre,North,VH0099,MPV,640,61.0,90.28,7.09,380,477.37
2025-11-01,S001,Preston Care & Education Centre,North,VH0079,Van,894,105.2,155.7,196.62,380,732.3199999999999
2025-11-01,S001,Preston Care & Education Centre,North,VH0008,MPV,1174,111.8,165.46,235.58,450,851.04
2025-11-01,S001,Preston Care & Education Centre,North,VH0096,Car,750,71.4,105.67,0.0,380,485.67
2025-11-01,S001,Preston Care & Education Centre,North,VH0018,Minibus,1264,148.7,220.08,183.74,380,783.82
2025-11-01,S002,Manchester Care & Education Centre,North,VH0046,Car,545,51.9,76.81,161.61,450,688.4200000000001
2025-11-01,S002,Manchester Care & Education Centre,North,VH0130,Minibus,1248,146.8,217.26,240.24,320,777.5
2025-11-01,S002,Manchester Care & Education Centre,North,VH0039,Minibus,935,110.0,162.8,237.25,380,780.05
2025-11-01,S002,Manchester Care & Education Centre,North,VH0114,MPV,957,91.1,134.83,42.16,320,496.99
2025-11-01,S002,Manchester Care & Education Centre,North,VH0008,Van,871,102.5,151.7,191.7,380,723.4
2025-11-01,S002,Manchester Care & Education Centre,North,VH0010,MPV,1130,107.6,159.25,163.44,450,772.69
2025-11-01,S003,Leeds Care & Education Centre,North,VH0100,Minibus,801,94.2,139.42,235.48,380,754.9
2025-11-01,S003,Leeds Care & Education Centre,North,VH0115,MPV,505,48.1,71.19,164.28,520,755.47
2025-11-01,S003,Leeds Care & Education Centre,North,VH0030,MPV,1407,134.0,198.32,32.07,520,750.39
2025-11-01,S003,Leeds Care & Education Centre,North,VH0017,Car,903,86.0,127.28,176.33,450,753.61
2025-11-01,S003,Leeds Care & Education Centre,North,VH0087,Car,1363,129.8,192.1,114.14,520,826.24
2025-11-01,S003,Leeds Care & Education Centre,North,VH0064,Car,876,83.4,123.43,0.0,320,443.43
2025-11-01,S004,Newcastle Care & Education Centre,North,VH0135,MPV,1075,102.4,151.55,313.37,450,914.9200000000001
2025-11-01,S004,Newcastle Care & Education Centre,North,VH0137,Minibus,1119,131.6,194.77,248.22,380,822.99
2025-11-01,S004,Newcastle Care & Education Centre,North,VH0134,Van,1130,132.9,196.69,149.11,380,725.8
2025-11-01,S004,Newcastle Care & Education Centre,North,VH0101,Minibus,846,99.5,147.26,315.86,520,983.12
2025-11-01,S004,Newcastle Care & Education Centre,North,VH0140,Van,1106,130.1,192.55,151.41,520,863.96
2025-11-01,S005,Sheffield Care & Education Centre,North,VH0022,Van,806,94.8,140.3,254.28,450,844.58
2025-11-01,S005,Sheffield Care & Education Centre,North,VH0126,Van,1216,143.1,211.79,105.77,450,767.56
2025-11-01,S005,Sheffield Care & Education Centre,North,VH0007,Car,1300,123.8,183.22,110.19,320,613.41
2025-11-01,S005,Sheffield Care & Education Centre,North,VH0027,MPV,854,81.3,120.32,89.22,320,529.54
2025-11-01,S005,Sheffield Care & Education Centre,North,VH0083,Minibus,607,71.4,105.67,287.72,380,773.3900000000001
2025-11-01,S005,Sheffield Care & Education Centre,North,VH0124,Minibus,592,69.6,103.01,151.72,320,574.73
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,VH0008,Car,531,50.6,74.89,143.11,520,738.0
