InvoiceDate,SiteID,SiteName,Region,Supplier,Category,InvoiceID,Quantity,UnitCost,GrossSpend,PaymentTermsDays,SourceSystem,VAT,NetSpend,Contracted,DataQualityFlag
2025-08-08,S013,Reading Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00490,26,121.8,3166.83,60,ERP,633.366,3166.83,N,OK
2025-05-21,S001,Preston Care & Education Centre,North,CloudLink,IT & Telecoms,INV-2025-00491,12,219.04,2628.45,60,Procurement Portal,525.6899999999999,2628.45,Y,OK
2025-12-07,S012,Bristol Care & Education Centre,South,NourishCo,Food & Catering,INV-2025-00492,22,146.7,3227.29,30,Procurement Portal,645.4580000000001,3227.29,N,OK
2025-12-25,S006,Birmingham Care & Education Centre,Midlands,NetServe,IT & Telecoms,INV-2025-00493,30,229.56,6886.91,45,Legacy Spend File,1377.382,6886.91,N,OK
2025-04-20,S001,Preston Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00494,62,40.47,2509.44,30,ERP,501.888,2509.44,Y,OK
2025-12-15,S006,Birmingham Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00495,57,577.77,32933.0,30,ERP,6586.6,32933.0,N,OK
2025-08-05,S003,Leeds Care & Education Centre,North,FleetFuel,Vehicle & Fuel,INV-2025-00496,17,127.78,2172.19,45,ERP,434.4380000000001,2172.19,Y,OK
2025-02-22,S001,Preston Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00497,14,169.58,2374.05,45,Procurement Portal,474.81000000000006,2374.05,N,OK
2025-03-10,S019,Wrexham Care & Education Centre,Wales,SafeGuard FM,Facilities,INV-2025-00498,19,162.11,3080.08,30,Legacy Spend File,616.0160000000001,3080.08,N,OK
2025-11-29,S010,Coventry Care & Education Centre,Midlands,ClinEquip,Medical Supplies,INV-2025-00499,22,74.14,1630.99,45,Procurement Portal,326.19800000000004,1630.99,N,OK
2025-03-19,S009,Derby Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00500,53,116.85,6193.24,60,Legacy Spend File,1238.648,6193.24,N,OK
2025-02-21,S019,Wrexham Care & Education Centre,Wales,UK Energy Partners,Utilities,INV-2025-00501,18,416.07,7489.3,30,Legacy Spend File,1497.86,7489.3,N,OK
2025-08-08,S010,Coventry Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00502,41,857.45,35155.41,30,ERP,7031.082000000001,35155.41,N,OK
2025-10-11,S009,Derby Care & Education Centre,Midlands,FreshServe,Food & Catering,INV-2025-00503,77,30.12,2319.21,60,Legacy Spend File,463.842,2319.21,Y,OK
2025-01-14,S014,Southampton Care & Education Centre,South,NetServe,IT & Telecoms,INV-2025-00504,39,299.84,11693.9,30,Legacy Spend File,2338.78,11693.9,N,OK
2025-07-20,S007,Nottingham Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00505,38,174.79,6642.17,60,ERP,1328.4340000000002,6642.17,N,OK
2025-02-27,S003,Leeds Care & Education Centre,North,LearnWell,Office & Training,INV-2025-00506,31,57.37,1778.55,45,Legacy Spend File,355.71000000000004,1778.55,N,OK
2025-01-07,S014,Southampton Care & Education Centre,South,KitchenPro,Food & Catering,INV-2025-00507,47,46.93,2205.52,45,ERP,441.104,2205.52,N,OK
2025-10-07,S006,Birmingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00508,23,186.53,4290.17,45,ERP,858.0340000000001,4290.17,N,OK
2025-05-15,S013,Reading Care & Education Centre,South,FreshServe,Food & Catering,INV-2025-00509,28,66.76,1869.22,30,ERP,373.8440000000001,1869.22,Y,OK
2025-12-31,S005,Sheffield Care & Education Centre,North,NetServe,IT & Telecoms,INV-2025-00510,65,139.3,9054.27,45,Procurement Portal,1810.8540000000005,9054.27,N,OK
2025-11-24,S004,Newcastle Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00511,69,348.12,24019.96,60,Legacy Spend File,4803.992,24019.96,N,OK
2025-06-08,S003,Leeds Care & Education Centre,North,CloudLink,medical supplies,INV-2025-00512,11,214.0,2354.05,60,ERP,470.81000000000006,2354.05,Y,OK
2025-10-28,S012,Bristol Care & Education Centre,South,RoadReady,Vehicle & Fuel,INV-2025-00513,9,83.3,749.71,45,Legacy Spend File,149.942,749.71,N,OK
2025-05-06,S001,Preston Care & Education Centre,North,UK Energy Partners,Utilities,INV-2025-00514,12,151.76,1821.12,45,ERP,364.224,1821.12,N,OK
2025-12-08,S002,Manchester Care & Education Centre,North,CareMed,Medical Supplies,INV-2025-00515,23,87.38,2009.74,30,ERP,401.948,2009.74,N,OK
2025-01-06,S015,Brighton Care & Education Centre,South,BuildCare,Facilities,INV-2025-00516,21,272.71,5726.98,45,Procurement Portal,1145.396,5726.98,N,OK
2025-07-10,S001,Preston Care & Education Centre,North,CloudLink,IT & Telecoms,INV-2025-00517,17,289.78,4926.31,60,Procurement Portal,985.2620000000002,4926.31,Y,OK
2025-06-21,S014,Southampton Care & Education Centre,South,FreshServe,Food & Catering,INV-2025-00518,55,37.97,2088.22,45,Legacy Spend File,417.644,2088.22,Y,OK
2025-10-23,S001,Preston Care & Education Centre,North,NetServe,IT & Telecoms,INV-2025-00519,10,232.35,2323.54,45,Procurement Portal,464.708,2323.54,N,OK
2025-09-13,S009,Derby Care & Education Centre,Midlands,FleetFuel,Vehicle & Fuel,INV-2025-00520,73,143.62,10483.93,30,Procurement Portal,2096.786,10483.93,Y,OK
2025-10-21,S015,Brighton Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00521,15,87.83,1317.52,30,Legacy Spend File,263.504,1317.52,Y,OK
2025-01-07,S001,Preston Care & Education Centre,North,MediSure,Medical Supplies,INV-2025-00522,32,161.8,5177.49,30,Procurement Portal,1035.498,5177.49,Y,OK
2025-04-02,S005,Sheffield Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00523,5,208.38,1041.88,60,Legacy Spend File,208.37600000000003,1041.88,N,OK
2025-06-14,S016,Cardiff Care & Education Centre,Wales,HealthStaffing,Agency Labour,INV-2025-00524,32,410.6,13139.1,45,Legacy Spend File,2627.82,13139.1,N,OK
2025-10-20,S011,London Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00525,48,144.58,6939.85,30,Legacy Spend File,1387.9700000000005,6939.85,Y,OK
2025-04-25,S017,Swansea Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00526,67,44.47,2979.47,30,Procurement Portal,595.894,2979.47,Y,OK
2025-06-09,S005,Sheffield Care & Education Centre,North,LearnWell,Office & Training,INV-2025-00527,42,30.64,1286.92,30,Legacy Spend File,257.384,1286.92,N,OK
2025-04-13,S002,Manchester Care & Education Centre,North,CareMed,Medical Supplies,INV-2025-00528,38,123.22,4682.21,60,Procurement Portal,936.442,4682.21,N,OK
2025-07-08,S011,London Care & Education Centre,South,WaterGrid,Utilities,INV-2025-00529,76,288.39,21917.52,45,ERP,4383.504,21917.52,N,OK
2025-01-04,S005,Sheffield Care & Education Centre,North,UK Energy Partners,Utilities,INV-2025-00530,53,152.03,8057.66,30,ERP,1611.5320000000002,8057.66,N,OK
2025-12-22,S013,Reading Care & Education Centre,South,AutoCare,Vehicle & Fuel,INV-2025-00531,2,134.98,269.95,45,ERP,53.99,269.95,N,OK
2025-06-07,S019,Wrexham Care & Education Centre,Wales,NurseLink,Agency Labour,INV-2025-00532,14,120.29,1684.13,30,Legacy Spend File,336.826,1684.13,N,OK
2025-01-31,S007,Nottingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00533,19,289.29,5496.56,60,Procurement Portal,1099.312,5496.56,N,OK
2025-09-24,S012,Bristol Care & Education Centre,South,MediSure,Medical Supplies,INV-2025-00534,53,61.65,3267.32,60,Procurement Portal,653.464,3267.32,Y,OK
2025-02-18,S010,Coventry Care & Education Centre,Midlands,KitchenPro,Food & Catering,INV-2025-00535,65,45.42,2952.08,30,Legacy Spend File,590.416,2952.08,N,OK
2025-10-18,S016,Cardiff Care & Education Centre,Wales,KitchenPro,Food & Catering,INV-2025-00536,8,66.72,533.73,45,Legacy Spend File,106.746,533.73,N,OK
2025-05-14,S011,London Care & Education Centre,South,WaterGrid,Utilities,INV-2025-00537,41,155.75,6385.63,45,Legacy Spend File,1277.1260000000002,6385.63,N,OK
2025-08-20,S016,Cardiff Care & Education Centre,Wales,RoadReady,Vehicle & Fuel,INV-2025-00538,35,76.89,2691.14,30,ERP,538.228,2691.14,N,OK
2025-02-25,S013,Reading Care & Education Centre,South,BuildCare,Facilities,INV-2025-00539,20,313.07,6261.34,30,ERP,1252.268,6261.34,N,OK
2025-07-28,S005,Sheffield Care & Education Centre,North,LearnWell,Office & Training,INV-2025-00540,16,54.61,873.74,60,Procurement Portal,174.74800000000002,873.74,N,OK
2025-08-26,S009,Derby Care & Education Centre,Midlands,LearnWell,Office & Training,INV-2025-00541,34,118.76,4037.9,30,ERP,807.58,4037.9,N,OK
2025-12-23,S002,Manchester Care & Education Centre,North,NetServe,IT & Telecoms,INV-2025-00542,78,118.19,9218.78,30,ERP,1843.7560000000003,9218.78,N,OK
2025-12-31,S003,Leeds Care & Education Centre,North,CleanWorks,Facilities,INV-2025-00543,32,240.89,7708.55,45,Procurement Portal,1541.71,7708.55,Y,OK
2025-06-03,S004,Newcastle Care & Education Centre,North,ClinEquip,Medical Supplies,INV-2025-00544,34,265.17,9015.63,30,ERP,1803.126,9015.63,N,OK
2025-10-09,S009,Derby Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00545,32,19.26,616.35,30,Procurement Portal,123.27,616.35,N,OK
2025-01-07,S004,Newcastle Care & Education Centre,North,CleanWorks,Facilities,INV-2025-00546,8,116.12,929.0,30,ERP,185.8,929.0,Y,OK
2025-12-18,S006,Birmingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00547,11,412.06,4532.67,60,Legacy Spend File,906.534,4532.67,N,OK
2025-02-03,S018,Newport Care & Education Centre,Wales,FreshServe,Food & Catering,INV-2025-00548,26,58.13,1511.43,60,Procurement Portal,302.286,1511.43,Y,OK
2025-03-04,S016,Cardiff Care & Education Centre,Wales,nourishco,Food & Catering,INV-2025-00549,6,79.72,478.32,45,ERP,95.664,478.32,N,OK
2025-07-22,S008,Leicester Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00550,64,215.2,13773.11,30,Procurement Portal,2754.6220000000003,13773.11,N,OK
2025-07-01,S019,Wrexham Care & Education Centre,Wales,HealthStaffing,Agency Labour,INV-2025-00551,28,314.63,8809.72,30,Procurement Portal,1761.944,8809.72,N,OK
2025-01-18,S007,Nottingham Care & Education Centre,Midlands,OfficePlus,Office & Training,INV-2025-00552,79,68.85,5438.8,60,Legacy Spend File,1087.76,5438.8,N,OK
2025-07-30,S005,Sheffield Care & Education Centre,North,TeleCare IT,IT & Telecoms,INV-2025-00553,71,418.18,29690.65,45,ERP,5938.130000000001,29690.65,N,OK
2025-03-12,S011,London Care & Education Centre,South,TeleCare IT,IT & Telecoms,INV-2025-00554,54,253.04,13664.32,30,Legacy Spend File,2732.864,13664.32,N,OK
2025-10-06,S001,Preston Care & Education Centre,North,PowerDirect,Utilities,INV-2025-00555,3,301.01,903.03,45,Legacy Spend File,180.606,903.03,N,OK
2025-09-06,S008,Leicester Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00556,45,59.8,2690.87,60,Legacy Spend File,538.174,2690.87,N,OK
2025-04-03,S006,Birmingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00557,4,229.43,917.72,45,Legacy Spend File,183.544,917.72,N,OK
2025-01-30,S010,Coventry Care & Education Centre,Midlands,CareMed,Medical Supplies,INV-2025-00558,61,94.59,5770.18,60,Procurement Portal,1154.036,5770.18,N,OK
2025-02-21,S008,Leicester Care & Education Centre,Midlands,UK Energy Partners,Utilities,INV-2025-00559,32,310.57,9938.24,60,ERP,1987.648,9938.24,N,OK
2025-10-22,S017,Swansea Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00560,50,95.2,4759.86,45,ERP,951.972,4759.86,Y,OK
2025-06-12,S016,Cardiff Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00561,46,293.19,13486.96,60,ERP,2697.392,13486.96,N,OK
2025-10-16,S017,Swansea Care & Education Centre,Wales,AutoCare,Vehicle & Fuel,INV-2025-00562,19,297.48,5652.12,60,ERP,1130.424,5652.12,N,OK
2025-09-09,S018,Newport Care & Education Centre,Wales,CloudLink,IT & Telecoms,INV-2025-00563,5,355.22,1776.12,30,ERP,355.224,1776.12,Y,OK
2025-09-27,S009,Derby Care & Education Centre,Midlands,UK Energy Partners,Utilities,INV-2025-00564,62,208.96,12955.59,30,Procurement Portal,2591.1180000000004,12955.59,N,OK
2025-06-24,S018,Newport Care & Education Centre,Wales,UK Energy Partners,Utilities,INV-2025-00565,23,484.02,11132.49,45,ERP,2226.498,11132.49,N,OK
2025-12-27,S007,Nottingham Care & Education Centre,Midlands,BuildCare,Facilities,INV-2025-00566,19,143.81,2732.45,30,Legacy Spend File,546.49,2732.45,N,OK
2025-12-27,S004,Newcastle Care & Education Centre,North,NourishCo,Food & Catering,INV-2025-00567,51,21.19,1080.57,60,ERP,216.114,1080.57,N,OK
2025-03-11,S014,Southampton Care & Education Centre,South,TeleCare IT,IT & Telecoms,INV-2025-00568,21,126.37,2653.68,60,Procurement Portal,530.736,2653.68,N,OK
2025-06-12,S008,Leicester Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00569,23,26.8,616.49,60,Legacy Spend File,123.298,616.49,N,OK
2025-12-07,S019,Wrexham Care & Education Centre,Wales,FleetFuel,Vehicle & Fuel,INV-2025-00570,76,78.3,5950.78,30,Procurement Portal,1190.156,5950.78,Y,OK
2025-04-01,S005,Sheffield Care & Education Centre,North,CloudLink,IT & Telecoms,INV-2025-00571,1,222.24,222.24,60,Legacy Spend File,44.44800000000001,222.24,Y,OK
2025-11-05,S020,Bangor Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00572,41,301.73,12370.93,60,ERP,2474.186,12370.93,Y,OK
2025-03-14,S010,Coventry Care & Education Centre,Midlands,NourishCo,Food & Catering,INV-2025-00573,43,77.8,3345.59,60,ERP,669.118,3345.59,N,OK
2025-03-27,S001,Preston Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00574,12,84.21,1010.58,60,Legacy Spend File,202.116,1010.58,N,OK
2025-01-06,S002,Manchester Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00575,34,149.91,5097.02,30,ERP,1019.404,5097.02,N,OK
2025-05-12,S006,Birmingham Care & Education Centre,Midlands,NourishCo,Food & Catering,INV-2025-00576,14,19.26,269.7,60,ERP,53.94,269.7,N,OK
2025-08-03,S018,Newport Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00577,22,341.51,7513.17,45,Procurement Portal,1502.634,7513.17,N,OK
2025-07-12,S006,Birmingham Care & Education Centre,Midlands,AutoCare,Vehicle & Fuel,INV-2025-00578,13,145.16,1887.11,45,Legacy Spend File,377.422,1887.11,N,OK
2025-08-20,S009,Derby Care & Education Centre,Midlands,UK Energy Partners,Utilities,INV-2025-00579,10,110.86,1108.57,30,Procurement Portal,221.714,1108.57,N,OK
2025-02-23,S001,Preston Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00580,10,178.21,1782.06,45,ERP,356.41200000000003,1782.06,N,OK
2025-02-08,S019,Wrexham Care & Education Centre,Wales,BuildCare,Facilities,INV-2025-00581,71,216.83,15395.18,30,Procurement Portal,3079.036,15395.18,N,OK
2025-01-16,S015,Brighton Care & Education Centre,South,PrintCo,Office & Training,INV-2025-00582,56,59.68,3342.36,60,ERP,668.4720000000001,3342.36,N,OK
2025-01-28,S014,Southampton Care & Education Centre,South,HealthStaffing,Agency Labour,INV-2025-00583,13,424.88,5523.47,45,ERP,1104.6940000000002,5523.47,N,OK
2025-10-11,S018,Newport Care & Education Centre,Wales,NurseLink,Agency Labour,INV-2025-00584,70,1045.93,73215.23,45,Legacy Spend File,14643.046,73215.23,N,OK
2025-02-19,S011,London Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00585,7,243.14,1702.01,45,Legacy Spend File,340.40200000000004,1702.01,Y,OK
2025-01-28,S004,Newcastle Care & Education Centre,North,OfficePlus,Office & Training,INV-2025-00586,47,85.97,4040.63,30,Procurement Portal,808.1260000000001,4040.63,N,OK
2025-11-17,S019,Wrexham Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00587,77,170.88,13157.99,45,ERP,2631.598,13157.99,N,OK
2025-03-29,S013,Reading Care & Education Centre,South,MediSure,Medical Supplies,INV-2025-00588,38,75.19,2857.39,30,Procurement Portal,571.478,2857.39,Y,OK
2025-08-30,S010,Coventry Care & Education Centre,Midlands,TeleCare IT,IT & Telecoms,INV-2025-00589,63,347.34,21882.6,60,Procurement Portal,4376.52,21882.6,N,OK
2025-07-09,S009,Derby Care & Education Centre,Midlands,HealthStaffing,Agency Labour,INV-2025-00590,49,187.34,9179.76,45,ERP,1835.952,9179.76,N,OK
2025-08-14,S012,Bristol Care & Education Centre,South,CareMed,Medical Supplies,INV-2025-00591,60,124.82,7489.05,45,ERP,1497.8100000000002,7489.05,N,OK
2025-12-23,S005,Sheffield Care & Education Centre,North,MediSure,Medical Supplies,INV-2025-00592,13,92.28,1199.58,30,Legacy Spend File,239.916,1199.58,Y,OK
2025-04-27,S006,Birmingham Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00593,71,390.42,27719.77,30,Procurement Portal,5543.954000000001,27719.77,N,OK
2025-12-18,S005,Sheffield Care & Education Centre,North,NurseLink,Agency Labour,INV-2025-00594,61,360.43,21986.21,60,ERP,4397.242,21986.21,N,OK
2025-07-22,S018,Newport Care & Education Centre,Wales,CloudLink,IT & Telecoms,INV-2025-00595,5,389.27,1946.35,60,Legacy Spend File,389.27,1946.35,Y,OK
2025-08-18,S009,Derby Care & Education Centre,Midlands,CleanWorks,Facilities,INV-2025-00596,23,135.97,3127.35,30,ERP,625.47,3127.35,Y,OK
2025-08-05,S020,Bangor Care & Education Centre,Wales,CleanWorks,Facilities,INV-2025-00597,11,155.17,1706.88,60,Procurement Portal,341.37600000000003,1706.88,Y,OK
2025-05-13,S008,Leicester Care & Education Centre,Midlands,BuildCare,Facilities,INV-2025-00598,41,105.07,4307.91,60,ERP,861.582,4307.91,N,OK
2025-07-23,S008,Leicester Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00599,71,234.96,16682.26,45,Procurement Portal,3336.452,16682.26,N,OK
2025-12-25,S011,London Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00600,80,92.3,7383.7,60,Legacy Spend File,1476.74,7383.7,N,OK
