Month,SiteID,SiteName,Region,Role,FTE,AnnualSalary,OvertimeHours,OvertimeCost,AbsenceDays,BasePayroll,TotalPayroll
2025-07-01,S009,Derby Care & Education Centre,Midlands,Support Worker,3.8,25000,7.2,115.38,2.7,7916.666666666667,8032.046666666667
2025-07-01,S010,Coventry Care & Education Centre,Midlands,Support Worker,17.1,25000,74.5,1193.91,9.3,35625.00000000001,36818.91000000001
2025-07-01,S010,Coventry Care & Education Centre,Midlands,Team Leader,10.1,35000,11.7,262.5,5.4,29458.333333333332,29720.833333333332
2025-07-01,S010,Coventry Care & Education Centre,Midlands,Manager,10.9,43000,24.2,667.05,5.1,39058.333333333336,39725.38333333334
2025-07-01,S010,Coventry Care & Education Centre,Midlands,Driver,18.0,28000,86.4,1550.77,9.1,42000.0,43550.77
2025-07-01,S010,Coventry Care & Education Centre,Midlands,Senior Support Worker,12.7,29000,34.6,643.21,6.4,30691.666666666668,31334.876666666667
2025-07-01,S011,London Care & Education Centre,South,Driver,8.1,28000,13.8,247.69,5.2,18900.0,19147.69
2025-07-01,S011,London Care & Education Centre,South,Manager,14.1,43000,52.1,1436.09,8.2,50525.0,51961.09
2025-07-01,S011,London Care & Education Centre,South,Senior Support Worker,3.7,29000,11.9,221.22,1.3,8941.666666666666,9162.886666666665
2025-07-01,S011,London Care & Education Centre,South,Team Leader,6.9,35000,19.7,441.99,4.3,20125.0,20566.99
2025-07-01,S011,London Care & Education Centre,South,Administrator,18.4,27000,54.0,934.62,9.8,41399.99999999999,42334.619999999995
2025-07-01,S012,Bristol Care & Education Centre,South,Team Leader,6.8,35000,23.3,522.76,1.4,19833.333333333332,20356.09333333333
2025-07-01,S012,Bristol Care & Education Centre,South,Registered Nurse,17.0,41000,53.5,1406.09,7.3,58083.333333333336,59489.42333333333
2025-07-01,S012,Bristol Care & Education Centre,South,Support Worker,7.1,25000,28.8,461.54,2.4,14791.666666666666,15253.206666666667
2025-07-01,S012,Bristol Care & Education Centre,South,Senior Support Worker,3.0,29000,16.2,301.15,1.4,7250.0,7551.15
2025-07-01,S012,Bristol Care & Education Centre,South,Manager,3.8,43000,14.2,391.41,2.6,13616.666666666666,14008.076666666666
2025-07-01,S013,Reading Care & Education Centre,South,Driver,3.3,28000,18.0,323.08,1.6,7700.0,8023.08
2025-07-01,S013,Reading Care & Education Centre,South,Registered Nurse,17.8,41000,50.6,1329.87,7.1,60816.666666666664,62146.53666666667
2025-07-01,S013,Reading Care & Education Centre,South,Manager,15.5,43000,46.0,1267.95,7.1,55541.666666666664,56809.61666666666
2025-07-01,S013,Reading Care & Education Centre,South,Team Leader,16.0,35000,66.6,1494.23,7.7,46666.666666666664,48160.89666666667
2025-07-01,S014,Southampton Care & Education Centre,South,Driver,6.6,28000,33.2,595.9,2.7,15400.0,15995.9
2025-07-01,S014,Southampton Care & Education Centre,South,Manager,14.2,43000,55.6,1532.56,8.3,50883.333333333336,52415.89333333333
2025-07-01,S014,Southampton Care & Education Centre,South,Support Worker,7.9,25000,35.7,572.12,3.9,16458.333333333332,17030.45333333333
2025-07-01,S014,Southampton Care & Education Centre,South,Team Leader,5.0,35000,15.5,347.76,1.9,14583.333333333334,14931.093333333334
2025-07-01,S014,Southampton Care & Education Centre,South,Registered Nurse,7.0,41000,19.1,501.99,3.0,23916.666666666668,24418.65666666667
2025-07-01,S015,Brighton Care & Education Centre,South,Manager,14.2,43000,72.9,2009.42,6.9,50883.333333333336,52892.753333333334
2025-07-01,S015,Brighton Care & Education Centre,South,Administrator,3.2,27000,6.3,109.04,3.4,7200.0,7309.04
2025-07-01,S015,Brighton Care & Education Centre,South,Registered Nurse,10.3,41000,46.1,1211.6,3.7,35191.66666666667,36403.26666666667
2025-07-01,S015,Brighton Care & Education Centre,South,Senior Support Worker,8.6,29000,28.7,533.53,4.4,20783.333333333332,21316.86333333333
2025-07-01,S015,Brighton Care & Education Centre,South,Driver,7.2,28000,47.2,847.18,2.5,16800.0,17647.18
2025-07-01,S016,Cardiff Care & Education Centre,Wales,Support Worker,14.2,25000,77.6,1243.59,8.5,29583.333333333332,30826.923333333332
2025-07-01,S016,Cardiff Care & Education Centre,Wales,Driver,14.4,28000,44.0,789.74,6.9,33600.0,34389.74
2025-07-01,S016,Cardiff Care & Education Centre,Wales,Senior Support Worker,10.1,29000,24.7,459.17,4.8,24408.333333333332,24867.50333333333
2025-07-01,S016,Cardiff Care & Education Centre,Wales,Registered Nurse,18.4,41000,72.6,1908.08,9.9,62866.66666666666,64774.74666666666
2025-07-01,S016,Cardiff Care & Education Centre,Wales,Administrator,6.5,27000,36.6,633.46,2.5,14625.0,15258.46
2025-07-01,S017,Swansea Care & Education Centre,Wales,Registered Nurse,20.0,41000,21.0,551.92,10.0,68333.33333333333,68885.25333333333
2025-07-01,S017,Swansea Care & Education Centre,Wales,Support Worker,14.8,25000,65.7,1052.88,7.6,30833.333333333332,31886.213333333333
2025-07-01,S017,Swansea Care & Education Centre,Wales,Driver,13.9,28000,48.8,875.9,7.1,32433.333333333332,33309.23333333333
2025-07-01,S017,Swansea Care & Education Centre,Wales,Manager,4.3,43000,27.0,744.23,2.5,15408.333333333334,16152.563333333334
2025-07-01,S018,Newport Care & Education Centre,Wales,Driver,4.1,28000,14.1,253.08,1.5,9566.666666666666,9819.746666666666
2025-07-01,S018,Newport Care & Education Centre,Wales,Support Worker,16.1,25000,60.3,966.35,9.7,33541.66666666667,34508.01666666667
2025-07-01,S018,Newport Care & Education Centre,Wales,Administrator,15.9,27000,59.2,1024.62,7.9,35775.0,36799.62
2025-07-01,S018,Newport Care & Education Centre,Wales,Senior Support Worker,7.6,29000,24.9,462.88,4.9,18366.666666666668,18829.54666666667
2025-07-01,S019,Wrexham Care & Education Centre,Wales,Support Worker,11.5,25000,79.8,1278.85,6.2,23958.333333333332,25237.18333333333
2025-07-01,S019,Wrexham Care & Education Centre,Wales,Team Leader,17.2,35000,70.9,1590.71,8.6,50166.666666666664,51757.37666666666
2025-07-01,S019,Wrexham Care & Education Centre,Wales,Registered Nurse,12.1,41000,5.1,134.04,6.8,41341.666666666664,41475.706666666665
2025-07-01,S019,Wrexham Care & Education Centre,Wales,Driver,11.7,28000,49.2,883.08,6.3,27300.0,28183.08
2025-07-01,S020,Bangor Care & Education Centre,Wales,Administrator,16.4,27000,48.1,832.5,7.8,36899.99999999999,37732.49999999999
2025-07-01,S020,Bangor Care & Education Centre,Wales,Manager,9.0,43000,30.5,840.71,5.5,32250.0,33090.71
2025-07-01,S020,Bangor Care & Education Centre,Wales,Registered Nurse,9.6,41000,32.9,864.68,6.9,32800.0,33664.68
2025-07-01,S020,Bangor Care & Education Centre,Wales,Support Worker,6.2,25000,28.8,461.54,1.8,12916.666666666666,13378.206666666667
2025-07-01,S020,Bangor Care & Education Centre,Wales,Senior Support Worker,19.1,29000,72.7,1351.47,8.9,46158.333333333336,47509.80333333334
2025-08-01,S001,Preston Care & Education Centre,North,Support Worker,8.8,25000,6.2,99.36,6.0,18333.333333333336,18432.693333333336
2025-08-01,S001,Preston Care & Education Centre,North,Manager,11.9,43000,60.2,1659.36,6.5,42641.666666666664,44301.026666666665
2025-08-01,S001,Preston Care & Education Centre,North,Driver,14.7,28000,62.4,1120.0,6.0,34300.0,35420.0
2025-08-01,S001,Preston Care & Education Centre,North,Administrator,6.3,27000,20.6,356.54,4.0,14175.0,14531.54
2025-08-01,S001,Preston Care & Education Centre,North,Team Leader,19.8,35000,48.0,1076.92,7.4,57750.0,58826.92
2025-08-01,S001,Preston Care & Education Centre,North,Registered Nurse,15.9,41000,58.2,1529.62,7.8,54325.0,55854.62
2025-08-01,S002,Manchester Care & Education Centre,North,Support Worker,16.7,25000,70.2,1125.0,9.1,34791.666666666664,35916.666666666664
2025-08-01,S002,Manchester Care & Education Centre,North,Registered Nurse,16.2,41000,80.3,2110.45,8.4,55350.0,57460.45
2025-08-01,S002,Manchester Care & Education Centre,North,Team Leader,9.8,35000,56.8,1274.36,3.4,28583.333333333332,29857.693333333333
2025-08-01,S002,Manchester Care & Education Centre,North,Manager,5.8,43000,27.6,760.77,3.5,20783.333333333332,21544.103333333333
2025-08-01,S002,Manchester Care & Education Centre,North,Driver,13.6,28000,29.1,522.31,5.3,31733.333333333332,32255.643333333333
2025-08-01,S003,Leeds Care & Education Centre,North,Driver,18.9,28000,54.5,978.21,8.8,44100.0,45078.21
2025-08-01,S003,Leeds Care & Education Centre,North,Manager,16.3,43000,83.6,2304.36,7.5,58408.333333333336,60712.693333333336
2025-08-01,S003,Leeds Care & Education Centre,North,Support Worker,12.5,25000,33.9,543.27,5.6,26041.666666666668,26584.93666666667
2025-08-01,S003,Leeds Care & Education Centre,North,Senior Support Worker,10.8,29000,61.3,1139.55,5.4,26100.0,27239.55
2025-08-01,S003,Leeds Care & Education Centre,North,Registered Nurse,8.5,41000,31.7,833.14,4.1,29041.666666666668,29874.806666666667
2025-08-01,S004,Newcastle Care & Education Centre,North,Senior Support Worker,3.1,29000,18.4,342.05,0.8,7491.666666666667,7833.716666666667
2025-08-01,S004,Newcastle Care & Education Centre,North,Support Worker,9.0,25000,53.8,862.18,4.7,18750.0,19612.18
2025-08-01,S004,Newcastle Care & Education Centre,North,Administrator,19.8,27000,74.4,1287.69,12.4,44550.0,45837.69
2025-08-01,S004,Newcastle Care & Education Centre,North,Team Leader,18.9,35000,45.7,1025.32,9.1,55125.0,56150.32
2025-08-01,S004,Newcastle Care & Education Centre,North,Manager,14.0,43000,30.1,829.68,8.0,50166.666666666664,50996.346666666665
2025-08-01,S005,Sheffield Care & Education Centre,North,Administrator,5.3,27000,34.6,598.85,4.3,11925.0,12523.85
2025-08-01,S005,Sheffield Care & Education Centre,North,Support Worker,4.6,25000,26.8,429.49,2.1,9583.333333333332,10012.823333333332
2025-08-01,S005,Sheffield Care & Education Centre,North,Registered Nurse,11.8,41000,40.7,1069.68,4.2,40316.66666666667,41386.34666666667
2025-08-01,S005,Sheffield Care & Education Centre,North,Team Leader,16.0,35000,112.9,2533.01,8.5,46666.666666666664,49199.676666666666
2025-08-01,S005,Sheffield Care & Education Centre,North,Driver,13.1,28000,42.7,766.41,7.9,30566.666666666668,31333.076666666668
2025-08-01,S006,Birmingham Care & Education Centre,Midlands,Team Leader,13.6,35000,34.6,776.28,7.2,39666.666666666664,40442.94666666666
2025-08-01,S006,Birmingham Care & Education Centre,Midlands,Manager,3.6,43000,13.5,372.12,2.4,12900.0,13272.12
2025-08-01,S006,Birmingham Care & Education Centre,Midlands,Administrator,17.2,27000,67.2,1163.08,7.1,38700.0,39863.08
2025-08-01,S006,Birmingham Care & Education Centre,Midlands,Registered Nurse,8.4,41000,34.6,909.36,5.2,28700.0,29609.36
2025-08-01,S006,Birmingham Care & Education Centre,Midlands,Support Worker,8.3,25000,32.8,525.64,4.9,17291.666666666668,17817.306666666667
2025-08-01,S007,Nottingham Care & Education Centre,Midlands,Registered Nurse,14.3,41000,34.8,914.62,7.1,48858.333333333336,49772.95333333334
2025-08-01,S007,Nottingham Care & Education Centre,Midlands,Support Worker,20.0,25000,61.3,982.37,10.7,41666.666666666664,42649.03666666667
2025-08-01,S007,Nottingham Care & Education Centre,Midlands,Administrator,14.8,27000,59.9,1036.73,8.1,33300.0,34336.73
2025-08-01,S007,Nottingham Care & Education Centre,Midlands,Manager,16.9,43000,95.2,2624.1,9.1,60558.33333333332,63182.43333333332
2025-08-01,S007,Nottingham Care & Education Centre,Midlands,Senior Support Worker,20.0,29000,88.2,1639.62,9.0,48333.333333333336,49972.95333333334
2025-08-01,S008,Leicester Care & Education Centre,Midlands,Registered Nurse,11.5,41000,46.0,1208.97,5.2,39291.666666666664,40500.636666666665
2025-08-01,S008,Leicester Care & Education Centre,Midlands,Team Leader,15.6,35000,54.3,1218.27,7.4,45500.0,46718.27
2025-08-01,S008,Leicester Care & Education Centre,Midlands,Support Worker,9.9,25000,25.0,400.64,3.0,20625.0,21025.64
2025-08-01,S008,Leicester Care & Education Centre,Midlands,Driver,3.4,28000,10.2,183.08,1.9,7933.333333333333,8116.413333333333
2025-08-01,S008,Leicester Care & Education Centre,Midlands,Manager,7.8,43000,15.4,424.49,3.9,27950.0,28374.49
2025-08-01,S009,Derby Care & Education Centre,Midlands,Administrator,9.2,27000,63.0,1090.38,5.6,20699.999999999996,21790.379999999997
2025-08-01,S009,Derby Care & Education Centre,Midlands,Support Worker,4.6,25000,29.7,475.96,2.7,9583.333333333332,10059.293333333331
2025-08-01,S009,Derby Care & Education Centre,Midlands,Senior Support Worker,7.5,29000,43.1,801.22,3.0,18125.0,18926.22
2025-08-01,S009,Derby Care & Education Centre,Midlands,Driver,8.7,28000,26.4,473.85,1.6,20299.999999999996,20773.849999999995
2025-08-01,S010,Coventry Care & Education Centre,Midlands,Senior Support Worker,6.9,29000,39.9,741.73,5.0,16675.0,17416.73
2025-08-01,S010,Coventry Care & Education Centre,Midlands,Manager,7.7,43000,24.4,672.56,3.6,27591.666666666668,28264.22666666667
2025-08-01,S010,Coventry Care & Education Centre,Midlands,Driver,17.3,28000,49.6,890.26,9.0,40366.666666666664,41256.926666666666
2025-08-01,S010,Coventry Care & Education Centre,Midlands,Support Worker,12.4,25000,70.5,1129.81,4.5,25833.333333333332,26963.143333333333
2025-08-01,S011,London Care & Education Centre,South,Driver,4.7,28000,21.7,389.49,2.1,10966.666666666666,11356.156666666666
2025-08-01,S011,London Care & Education Centre,South,Support Worker,9.9,25000,41.3,661.86,5.4,20625.0,21286.86
2025-08-01,S011,London Care & Education Centre,South,Manager,18.8,43000,69.9,1926.73,9.3,67366.66666666667,69293.39666666667
2025-08-01,S011,London Care & Education Centre,South,Registered Nurse,8.3,41000,30.5,801.6,5.1,28358.33333333334,29159.933333333338
2025-08-01,S011,London Care & Education Centre,South,Team Leader,17.9,35000,82.8,1857.69,9.2,52208.333333333336,54066.02333333334
2025-08-01,S011,London Care & Education Centre,South,Senior Support Worker,4.6,29000,9.6,178.46,1.9,11116.666666666666,11295.126666666665
2025-08-01,S012,Bristol Care & Education Centre,South,Registered Nurse,4.6,41000,24.6,646.54,2.3,15716.666666666664,16363.206666666665
2025-08-01,S012,Bristol Care & Education Centre,South,Administrator,19.1,27000,95.3,1649.42,11.3,42975.00000000001,44624.420000000006
2025-08-01,S012,Bristol Care & Education Centre,South,Support Worker,3.1,25000,17.2,275.64,1.6,6458.333333333333,6733.973333333333
2025-08-01,S012,Bristol Care & Education Centre,South,Senior Support Worker,18.2,29000,58.8,1093.08,6.5,43983.333333333336,45076.41333333334
2025-08-01,S012,Bristol Care & Education Centre,South,Manager,3.7,43000,13.9,383.14,1.5,13258.333333333334,13641.473333333333
2025-08-01,S013,Reading Care & Education Centre,South,Team Leader,13.0,35000,59.6,1337.18,6.3,37916.666666666664,39253.846666666665
2025-08-01,S013,Reading Care & Education Centre,South,Manager,12.5,43000,44.0,1212.82,4.5,44791.666666666664,46004.486666666664
2025-08-01,S013,Reading Care & Education Centre,South,Support Worker,16.5,25000,42.7,684.29,8.7,34375.0,35059.29
2025-08-01,S013,Reading Care & Education Centre,South,Registered Nurse,4.4,41000,28.9,759.55,2.1,15033.333333333336,15792.883333333335
2025-08-01,S013,Reading Care & Education Centre,South,Administrator,5.9,27000,26.5,458.65,3.9,13275.0,13733.65
2025-08-01,S014,Southampton Care & Education Centre,South,Manager,15.4,43000,42.9,1182.5,8.1,55183.333333333336,56365.833333333336
2025-08-01,S014,Southampton Care & Education Centre,South,Administrator,5.2,27000,15.0,259.62,3.5,11700.0,11959.62
2025-08-01,S014,Southampton Care & Education Centre,South,Support Worker,15.5,25000,65.5,1049.68,8.0,32291.666666666668,33341.346666666665
2025-08-01,S014,Southampton Care & Education Centre,South,Driver,17.0,28000,48.0,861.54,9.2,39666.666666666664,40528.206666666665
2025-08-01,S014,Southampton Care & Education Centre,South,Senior Support Worker,14.6,29000,104.1,1935.19,6.3,35283.333333333336,37218.52333333334
2025-08-01,S014,Southampton Care & Education Centre,South,Team Leader,7.1,35000,24.8,556.41,3.8,20708.333333333332,21264.743333333332
2025-08-01,S015,Brighton Care & Education Centre,South,Support Worker,16.5,25000,85.5,1370.19,7.7,34375.0,35745.19
2025-08-01,S015,Brighton Care & Education Centre,South,Administrator,16.2,27000,0.0,0.0,9.5,36450.0,36450.0
2025-08-01,S015,Brighton Care & Education Centre,South,Manager,6.2,43000,31.9,879.29,1.4,22216.666666666668,23095.95666666667
2025-08-01,S015,Brighton Care & Education Centre,South,Registered Nurse,12.3,41000,38.0,998.72,7.7,42025.00000000001,43023.72000000001
2025-08-01,S015,Brighton Care & Education Centre,South,Team Leader,4.0,35000,24.7,554.17,2.9,11666.666666666666,12220.836666666666
2025-08-01,S016,Cardiff Care & Education Centre,Wales,Manager,17.0,43000,63.5,1750.32,8.6,60916.666666666664,62666.986666666664
2025-08-01,S016,Cardiff Care & Education Centre,Wales,Administrator,8.0,27000,30.4,526.15,5.1,18000.0,18526.15
2025-08-01,S016,Cardiff Care & Education Centre,Wales,Team Leader,5.3,35000,14.2,318.59,1.8,15458.333333333334,15776.923333333334
2025-08-01,S016,Cardiff Care & Education Centre,Wales,Senior Support Worker,19.6,29000,108.1,2009.55,9.8,47366.666666666664,49376.21666666667
2025-08-01,S017,Swansea Care & Education Centre,Wales,Manager,17.6,43000,106.8,2943.85,8.1,63066.66666666668,66010.51666666668
2025-08-01,S017,Swansea Care & Education Centre,Wales,Registered Nurse,5.1,41000,20.0,525.64,1.6,17424.999999999996,17950.639999999996
2025-08-01,S017,Swansea Care & Education Centre,Wales,Administrator,10.1,27000,40.5,700.96,3.6,22725.0,23425.96
2025-08-01,S017,Swansea Care & Education Centre,Wales,Senior Support Worker,14.0,29000,45.8,851.41,5.6,33833.333333333336,34684.74333333334
2025-08-01,S017,Swansea Care & Education Centre,Wales,Driver,11.5,28000,58.0,1041.03,6.5,26833.333333333332,27874.36333333333
2025-08-01,S018,Newport Care & Education Centre,Wales,Team Leader,14.8,35000,20.8,466.67,8.7,43166.666666666664,43633.33666666666
2025-08-01,S018,Newport Care & Education Centre,Wales,Manager,12.8,43000,99.2,2734.36,6.4,45866.666666666664,48601.026666666665
2025-08-01,S018,Newport Care & Education Centre,Wales,Senior Support Worker,16.8,29000,51.0,948.08,11.2,40600.0,41548.08
2025-08-01,S018,Newport Care & Education Centre,Wales,Registered Nurse,12.9,41000,26.1,685.96,6.5,44075.0,44760.96
2025-08-01,S019,Wrexham Care & Education Centre,Wales,Senior Support Worker,15.4,29000,65.7,1221.35,9.0,37216.666666666664,38438.01666666666
2025-08-01,S019,Wrexham Care & Education Centre,Wales,Driver,14.6,28000,66.3,1190.0,6.8,34066.666666666664,35256.666666666664
2025-08-01,S019,Wrexham Care & Education Centre,Wales,Support Worker,5.3,25000,13.6,217.95,2.3,11041.666666666666,11259.616666666667
2025-08-01,S019,Wrexham Care & Education Centre,Wales,Administrator,6.7,27000,16.7,289.04,3.4,15075.0,15364.04
2025-08-01,S019,Wrexham Care & Education Centre,Wales,Manager,19.3,43000,60.9,1678.65,8.2,69158.33333333333,70836.98333333332
2025-08-01,S019,Wrexham Care & Education Centre,Wales,Registered Nurse,12.8,41000,75.3,1979.04,5.9,43733.333333333336,45712.37333333334
2025-08-01,S020,Bangor Care & Education Centre,Wales,Senior Support Worker,8.8,29000,18.5,343.91,4.2,21266.666666666668,21610.576666666668
2025-08-01,S020,Bangor Care & Education Centre,Wales,Administrator,10.6,27000,43.5,752.88,3.6,23850.0,24602.88
2025-08-01,S020,Bangor Care & Education Centre,Wales,Support Worker,5.5,25000,24.7,395.83,1.7,11458.333333333334,11854.163333333334
2025-08-01,S020,Bangor Care & Education Centre,Wales,Manager,14.0,43000,91.9,2533.14,7.5,50166.666666666664,52699.806666666664
2025-08-01,S020,Bangor Care & Education Centre,Wales,Driver,5.1,28000,17.3,310.51,1.8,11900.0,12210.51
2025-08-01,S020,Bangor Care & Education Centre,Wales,Team Leader,9.3,35000,35.7,800.96,5.3,27125.0,27925.96
2025-09-01,S001,Preston Care & Education Centre,North,Team Leader,14.3,35000,56.7,1272.12,6.9,41708.333333333336,42980.45333333334
2025-09-01,S001,Preston Care & Education Centre,North,Administrator,17.6,27000,71.9,1244.42,8.2,39600.00000000001,40844.420000000006
2025-09-01,S001,Preston Care & Education Centre,North,Manager,5.5,43000,19.2,529.23,0.7,19708.333333333332,20237.56333333333
2025-09-01,S001,Preston Care & Education Centre,North,Registered Nurse,9.6,41000,52.4,1377.18,5.1,32800.0,34177.18
2025-09-01,S001,Preston Care & Education Centre,North,Senior Support Worker,6.2,29000,17.6,327.18,5.0,14983.333333333334,15310.513333333334
2025-09-01,S002,Manchester Care & Education Centre,North,Driver,10.4,28000,43.0,771.79,4.2,24266.666666666668,25038.45666666667
2025-09-01,S002,Manchester Care & Education Centre,North,Administrator,7.3,27000,38.6,668.08,4.0,16425.0,17093.08
2025-09-01,S002,Manchester Care & Education Centre,North,Senior Support Worker,10.4,29000,47.8,888.59,4.8,25133.333333333332,26021.923333333332
2025-09-01,S002,Manchester Care & Education Centre,North,Team Leader,5.7,35000,26.7,599.04,2.6,16625.0,17224.04
2025-09-01,S002,Manchester Care & Education Centre,North,Manager,16.3,43000,78.8,2172.05,6.2,58408.333333333336,60580.38333333334
2025-09-01,S002,Manchester Care & Education Centre,North,Registered Nurse,17.2,41000,57.6,1513.85,10.3,58766.666666666664,60280.51666666666
2025-09-01,S003,Leeds Care & Education Centre,North,Team Leader,18.0,35000,51.3,1150.96,8.4,52500.0,53650.96
2025-09-01,S003,Leeds Care & Education Centre,North,Manager,5.4,43000,18.0,496.15,1.5,19350.000000000004,19846.150000000005
2025-09-01,S003,Leeds Care & Education Centre,North,Registered Nurse,7.7,41000,5.3,139.29,3.6,26308.333333333332,26447.623333333333
2025-09-01,S003,Leeds Care & Education Centre,North,Senior Support Worker,10.2,29000,42.9,797.5,5.0,24650.0,25447.5
2025-09-01,S003,Leeds Care & Education Centre,North,Driver,3.2,28000,12.1,217.18,1.6,7466.666666666667,7683.846666666667
2025-09-01,S003,Leeds Care & Education Centre,North,Support Worker,16.4,25000,90.8,1455.13,8.0,34166.666666666664,35621.79666666666
2025-09-01,S004,Newcastle Care & Education Centre,North,Support Worker,10.6,25000,33.3,533.65,5.0,22083.333333333332,22616.983333333334
2025-09-01,S004,Newcastle Care & Education Centre,North,Manager,14.7,43000,71.6,1973.59,8.8,52675.0,54648.59
2025-09-01,S004,Newcastle Care & Education Centre,North,Team Leader,7.7,35000,23.5,527.24,3.9,22458.333333333332,22985.573333333334
2025-09-01,S004,Newcastle Care & Education Centre,North,Registered Nurse,11.1,41000,50.0,1314.1,4.6,37925.0,39239.1
2025-09-01,S004,Newcastle Care & Education Centre,North,Senior Support Worker,9.6,29000,38.7,719.42,3.3,23200.0,23919.42
2025-09-01,S004,Newcastle Care & Education Centre,North,Driver,5.7,28000,7.7,138.21,3.2,13300.0,13438.21
2025-09-01,S005,Sheffield Care & Education Centre,North,Team Leader,14.0,35000,47.9,1074.68,7.2,40833.333333333336,41908.013333333336
2025-09-01,S005,Sheffield Care & Education Centre,North,Senior Support Worker,9.5,29000,37.7,700.83,3.8,22958.333333333332,23659.163333333334
2025-09-01,S005,Sheffield Care & Education Centre,North,Support Worker,19.8,25000,77.9,1248.4,8.7,41250.0,42498.4
2025-09-01,S005,Sheffield Care & Education Centre,North,Administrator,12.4,27000,75.5,1306.73,4.8,27900.0,29206.73
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,Senior Support Worker,14.7,29000,54.5,1013.14,6.3,35525.0,36538.14
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,Support Worker,7.6,25000,36.9,591.35,3.5,15833.333333333334,16424.683333333334
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,Registered Nurse,14.2,41000,45.8,1203.72,8.0,48516.666666666664,49720.386666666665
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,Manager,16.6,43000,67.1,1849.55,8.8,59483.33333333334,61332.883333333346
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,Team Leader,15.7,35000,39.7,890.71,6.4,45791.666666666664,46682.37666666666
2025-09-01,S006,Birmingham Care & Education Centre,Midlands,Driver,3.3,28000,13.7,245.9,1.3,7700.0,7945.9
2025-09-01,S007,Nottingham Care & Education Centre,Midlands,Support Worker,13.7,25000,67.7,1084.94,6.8,28541.666666666668,29626.606666666667
2025-09-01,S007,Nottingham Care & Education Centre,Midlands,Senior Support Worker,19.6,29000,84.4,1568.97,8.2,47366.666666666664,48935.636666666665
2025-09-01,S007,Nottingham Care & Education Centre,Midlands,Registered Nurse,3.1,41000,21.2,557.18,1.4,10591.666666666666,11148.846666666666
2025-09-01,S007,Nottingham Care & Education Centre,Midlands,Manager,19.3,43000,97.4,2684.74,8.8,69158.33333333333,71843.07333333333
2025-09-01,S007,Nottingham Care & Education Centre,Midlands,Driver,8.6,28000,38.4,689.23,3.0,20066.666666666668,20755.896666666667
2025-09-01,S007,Nottingham Care & Education Centre,Midlands,Team Leader,14.7,35000,68.8,1543.59,7.0,42875.0,44418.59
2025-09-01,S008,Leicester Care & Education Centre,Midlands,Team Leader,6.2,35000,25.1,563.14,3.8,18083.333333333332,18646.47333333333
2025-09-01,S008,Leicester Care & Education Centre,Midlands,Manager,15.5,43000,33.3,917.88,7.1,55541.666666666664,56459.54666666666
2025-09-01,S008,Leicester Care & Education Centre,Midlands,Registered Nurse,15.3,41000,71.7,1884.42,9.7,52275.0,54159.42
2025-09-01,S008,Leicester Care & Education Centre,Midlands,Support Worker,10.2,25000,38.7,620.19,5.7,21249.999999999996,21870.189999999995
2025-09-01,S008,Leicester Care & Education Centre,Midlands,Senior Support Worker,14.8,29000,56.8,1055.9,9.3,35766.666666666664,36822.566666666666
2025-09-01,S008,Leicester Care & Education Centre,Midlands,Driver,7.6,28000,10.5,188.46,3.9,17733.333333333332,17921.79333333333
2025-09-01,S009,Derby Care & Education Centre,Midlands,Administrator,4.6,27000,7.2,124.62,0.0,10349.999999999998,10474.619999999999
2025-09-01,S009,Derby Care & Education Centre,Midlands,Team Leader,11.0,35000,48.9,1097.12,5.6,32083.333333333332,33180.45333333333
2025-09-01,S009,Derby Care & Education Centre,Midlands,Manager,6.3,43000,22.5,620.19,3.0,22575.0,23195.19
2025-09-01,S009,Derby Care & Education Centre,Midlands,Registered Nurse,7.2,41000,62.3,1637.37,3.3,24600.0,26237.37
2025-09-01,S010,Coventry Care & Education Centre,Midlands,Driver,15.9,28000,75.8,1360.51,7.3,37100.0,38460.51
2025-09-01,S010,Coventry Care & Education Centre,Midlands,Registered Nurse,12.1,41000,53.8,1413.97,5.8,41341.666666666664,42755.636666666665
2025-09-01,S010,Coventry Care & Education Centre,Midlands,Administrator,11.4,27000,38.6,668.08,7.5,25650.0,26318.08
2025-09-01,S010,Coventry Care & Education Centre,Midlands,Team Leader,10.3,35000,59.4,1332.69,5.3,30041.666666666668,31374.356666666667
2025-09-01,S011,London Care & Education Centre,South,Support Worker,6.9,25000,3.8,60.9,3.1,14375.0,14435.9
2025-09-01,S011,London Care & Education Centre,South,Administrator,17.7,27000,142.6,2468.08,8.6,39825.0,42293.08
2025-09-01,S011,London Care & Education Centre,South,Driver,6.5,28000,36.8,660.51,4.7,15166.666666666666,15827.176666666666
2025-09-01,S011,London Care & Education Centre,South,Manager,10.0,43000,43.3,1193.53,4.2,35833.333333333336,37026.863333333335
2025-09-01,S011,London Care & Education Centre,South,Registered Nurse,19.9,41000,6.9,181.35,10.6,67991.66666666666,68173.01666666666
2025-09-01,S011,London Care & Education Centre,South,Team Leader,4.2,35000,11.7,262.5,2.3,12250.0,12512.5
